transaction_id,transaction_qty,product_id,unit_price,product_category,product_type,product_detail,total_payment,transaction_datetime
128128,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-06-13 09:38:03
128135,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-06-13 09:39:11
128138,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-06-13 09:40:07
128139,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-06-13 09:40:35
128140,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-06-13 09:40:35
128141,1,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,2.5,2023-06-13 09:41:04
128142,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-06-13 09:41:04
128152,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 09:44:23
128153,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 09:44:23
128159,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-06-13 09:47:34
128164,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-06-13 09:49:29
128169,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-06-13 09:50:26
128171,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-06-13 09:50:49
128172,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-06-13 09:50:49
128173,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-06-13 09:51:11
128174,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-06-13 09:51:13
128175,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 09:51:13
128176,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-06-13 09:51:19
128180,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-06-13 09:51:57
128181,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-06-13 09:52:27
128182,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-06-13 09:52:27
128196,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 09:54:33
128201,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-06-13 09:56:00
128202,1,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-06-13 09:56:00
128204,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-06-13 09:56:48
128205,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-06-13 09:56:48
128206,1,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33,2023-06-13 09:56:48
128210,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-06-13 09:57:44
128211,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-06-13 09:58:15
128213,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-06-13 09:58:40
128214,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-06-13 09:58:40
128220,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-06-13 10:00:54
128221,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-06-13 10:02:03
128234,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-06-13 10:06:48
128244,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-06-13 10:10:00
128245,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-06-13 10:10:00
128252,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-06-13 10:12:20
128255,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-06-13 10:12:38
128256,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 10:12:38
128259,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-06-13 10:13:37
128260,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-06-13 10:13:37
128261,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-06-13 10:13:52
128268,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-06-13 10:19:39
128276,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-06-13 10:23:52
128277,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-06-13 10:24:06
128292,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-06-13 10:28:30
128294,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-06-13 10:29:29
128295,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-06-13 10:29:29
128297,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-06-13 10:29:39
128301,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-06-13 10:30:10
128302,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 10:30:10
128308,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-06-13 10:31:02
128309,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 10:31:04
128310,2,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,1.6,2023-06-13 10:31:04
128313,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-06-13 10:31:26
128314,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 10:31:26
128317,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-06-13 10:31:37
128320,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-06-13 10:32:28
128322,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-06-13 10:33:24
128324,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-06-13 10:33:47
128327,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-06-13 10:33:57
128328,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-06-13 10:33:57
128342,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-06-13 10:36:52
128343,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-06-13 10:37:00
128345,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-06-13 10:37:48
128346,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-06-13 10:37:48
128350,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-06-13 10:38:38
128357,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-06-13 10:40:28
128358,2,41,4.25,Coffee,Barista Espresso,Cappuccino Large,8.5,2023-06-13 10:40:38
128359,2,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,1.6,2023-06-13 10:40:38
128363,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-06-13 10:41:29
128364,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 10:41:29
128366,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 10:41:32
128367,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 10:41:32
128371,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-06-13 10:43:07
128374,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-06-13 10:44:17
128386,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-06-13 10:48:46
128388,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-06-13 10:49:59
128390,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-06-13 10:50:44
128391,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-06-13 10:50:44
128393,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-06-13 10:50:54
128398,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-06-13 10:53:03
128399,1,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,3.0,2023-06-13 10:53:11
128407,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-06-13 10:54:06
128408,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-06-13 10:54:06
128411,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-06-13 10:55:23
128413,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-06-13 10:56:44
128414,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-06-13 10:56:44
128415,1,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33,2023-06-13 10:56:44
128420,1,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-06-13 10:57:08
128421,2,63,0.8,Flavours,Regular Syrup,Carmel Syrup,1.6,2023-06-13 10:57:08
128422,2,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-06-13 10:57:15
128423,2,63,0.8,Flavours,Regular Syrup,Carmel Syrup,1.6,2023-06-13 10:57:15
128426,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-06-13 10:58:41
128427,2,63,0.8,Flavours,Regular Syrup,Carmel Syrup,1.6,2023-06-13 10:58:41
128432,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-06-13 11:08:22
128433,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 11:08:22
128435,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 11:11:24
128436,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-06-13 11:11:24
128439,1,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,3.0,2023-06-13 11:19:21
128440,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 11:22:42
128441,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-06-13 11:22:42
128442,1,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,3.0,2023-06-13 11:24:23
128443,1,39,4.25,Coffee,Barista Espresso,Latte Regular,4.25,2023-06-13 11:26:39
128444,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-06-13 11:26:39
128445,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-06-13 11:29:53
128446,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-06-13 11:31:15
128447,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 11:31:15
128448,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 11:32:20
128449,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-06-13 11:32:20
128450,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-06-13 11:36:10
128451,2,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-06-13 11:37:35
128452,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-06-13 11:37:35
128453,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 11:37:35
128456,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-06-13 11:41:21
128459,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-06-13 11:42:07
128460,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-06-13 11:42:07
128464,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-06-13 11:43:48
128465,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-06-13 11:45:12
128467,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-06-13 11:47:28
128468,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-06-13 11:48:27
128470,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-06-13 11:52:53
128475,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-06-13 11:55:06
128479,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 12:00:39
128480,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 12:01:55
128481,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-06-13 12:01:55
128483,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-06-13 12:05:51
128484,1,12,8.95,Loose Tea,Herbal Tea,Peppermint,8.95,2023-06-13 12:05:51
128489,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-06-13 12:12:38
128490,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-06-13 12:13:34
128491,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-06-13 12:15:35
128492,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-06-13 12:15:35
128493,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 12:16:59
128494,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-06-13 12:16:59
128499,2,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-06-13 12:20:12
128500,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-06-13 12:20:12
128501,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-06-13 12:22:10
128502,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-06-13 12:22:14
128503,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 12:25:56
128504,2,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,1.6,2023-06-13 12:25:56
128505,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-06-13 12:26:30
128506,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-06-13 12:28:41
128507,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-06-13 12:28:41
128508,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 12:28:41
128514,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 12:32:14
128527,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-06-13 12:50:50
128528,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-06-13 12:50:54
128529,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 12:51:06
128534,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-06-13 13:02:57
128535,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 13:02:57
128537,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-06-13 13:07:18
128538,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-06-13 13:07:18
128539,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-06-13 13:10:49
128540,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-06-13 13:11:06
128546,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-06-13 13:17:29
128549,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-06-13 13:23:49
128550,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-06-13 13:23:49
128558,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-06-13 13:44:16
128559,1,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,0.8,2023-06-13 13:44:16
128563,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-06-13 13:53:03
128569,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-06-13 13:57:36
128570,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 13:57:36
128571,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-06-13 13:58:03
128573,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-06-13 14:01:03
128576,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-06-13 14:09:59
128577,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-06-13 14:09:59
128578,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-06-13 14:10:51
128579,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-06-13 14:10:51
128582,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-06-13 14:12:10
128583,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-06-13 14:14:04
128588,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 14:16:24
128589,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-06-13 14:17:03
128591,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-06-13 14:20:18
128592,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 14:20:39
128593,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-06-13 14:21:43
128597,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-06-13 14:22:32
128598,1,8,45.0,Coffee Beans,Premium Beans,Civet Cat,45.0,2023-06-13 14:22:32
128607,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-06-13 14:32:10
128609,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-06-13 14:39:00
128611,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-06-13 14:41:01
128614,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 14:47:59
128621,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-06-13 14:55:32
128622,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-06-13 14:55:32
128623,2,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,5.0,2023-06-13 14:55:55
128624,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-06-13 14:56:01
128627,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-06-13 14:58:55
128630,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-06-13 15:04:04
128631,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-06-13 15:04:04
128632,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-06-13 15:05:18
128633,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-06-13 15:05:18
128636,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-06-13 15:09:44
128643,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-06-13 15:14:42
128644,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-06-13 15:14:42
128648,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-06-13 15:17:24
128649,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-06-13 15:17:24
128653,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-06-13 15:19:57
128654,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-06-13 15:19:57
128655,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-06-13 15:22:54
128656,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-06-13 15:22:54
128657,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 15:22:54
128658,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-06-13 15:23:14
128659,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-06-13 15:23:29
128660,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-06-13 15:23:29
128661,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-06-13 15:25:55
128664,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-06-13 15:34:55
128671,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-06-13 15:37:43
128672,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 15:37:43
128675,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-06-13 15:42:34
128677,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-06-13 15:43:45
128681,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-06-13 15:51:35
128682,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 15:51:35
128683,1,1,18.0,Coffee Beans,Organic Beans,Brazilian - Organic,18.0,2023-06-13 15:51:35
128684,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-06-13 15:56:04
128685,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 15:56:04
128686,1,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6,2023-06-13 15:56:04
128687,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-06-13 15:57:12
128688,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-06-13 15:57:12
128689,1,4,20.45,Coffee Beans,Espresso Beans,Primo Espresso Roast,20.45,2023-06-13 15:57:12
128692,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-06-13 16:01:39
128693,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-06-13 16:01:39
128694,1,2,18.0,Coffee Beans,House Blend Beans,Our Old Time Diner Blend,18.0,2023-06-13 16:01:39
128695,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-06-13 16:01:52
128696,1,12,8.95,Loose Tea,Herbal Tea,Peppermint,8.95,2023-06-13 16:01:52
128698,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-06-13 16:07:48
128699,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-06-13 16:07:48
128708,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-06-13 16:15:07
128709,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-06-13 16:15:07
128712,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-06-13 16:18:51
128713,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-06-13 16:18:51
128715,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-06-13 16:19:49
128718,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-06-13 16:24:18
128724,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-06-13 16:33:02
128725,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-06-13 16:33:02
128727,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-06-13 16:34:08
128728,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-06-13 16:34:08
128729,1,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-06-13 16:34:08
128736,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-06-13 16:36:16
128737,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-06-13 16:36:16
128738,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-06-13 16:37:25
128739,1,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95,2023-06-13 16:37:25
128746,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-06-13 16:43:53
128747,2,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,1.6,2023-06-13 16:43:53
128748,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-06-13 16:49:09
128749,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-06-13 16:51:00
128760,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-06-13 17:01:58
128763,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-06-13 17:06:08
128764,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-06-13 17:06:10
128766,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-06-13 17:07:06
128767,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-06-13 17:07:25
128768,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-06-13 17:07:44
128769,2,41,4.25,Coffee,Barista Espresso,Cappuccino Large,8.5,2023-06-13 17:11:15
128770,1,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,0.8,2023-06-13 17:11:15
128771,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-06-13 17:15:12
128775,2,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,5.0,2023-06-13 17:17:42
128781,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-06-13 17:29:03
128789,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-06-13 17:37:43
128790,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-06-13 17:37:54
128791,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-06-13 17:39:37
128794,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-06-13 17:40:47
128796,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-06-13 17:41:18
